user,service_name,parameter,subservice_name,value,startdate,id,contextvalue,context_name
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1695326615,2010,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1695326615,2010,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1695326615,2011,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1695326615,2011,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1695326615,2012,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1695326615,2012,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2013,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2013,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2013,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2013,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2013,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2013,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2014,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2014,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2014,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2014,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2014,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2014,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2015,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2015,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2015,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695326615,2015,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695326615,2015,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695326615,2015,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695326615,2016,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695326615,2016,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695326615,2016,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1695326615,2017,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1695326615,2017,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1695326615,2018,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje Z,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,Z1AxisForce,1.0,1695326615,2018,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1695326615,2019,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1Z1,CAxisSpeed_actual,1.0,1695326615,2019,t2,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2020,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2020,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2020,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2020,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2020,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2020,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2021,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2021,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2021,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2021,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2021,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2021,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2022,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2022,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2022,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2022,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2022,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2022,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2023,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2023,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2023,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2024,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2024,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2024,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2024,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2024,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2024,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2025,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2025,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2025,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2026,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2026,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2026,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2026,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2026,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2026,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2027,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2027,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2027,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2028,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2028,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2029,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2029,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2029,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695634086,2029,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695634086,2029,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695634086,2029,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2030,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1695634086,2030,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1695634086,2030,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2031,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1695634086,2031,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2032,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2032,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2032,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2032,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2032,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2032,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2033,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2033,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2033,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2033,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2033,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2033,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2034,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2034,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2034,GeneralResearcher,role
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2034,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1695710096,2034,t1,shift
ubueno,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1695710096,2034,t1,shift
ubueno,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1695710096,2035,GeneralResearcher,role
